producto,descripcion,codigo_cliente,resina_1,categoria,estado
PLG-MT-F-Z1,PLUNGER GUIDE,4475D11X1,ZYTEL 101 NATURAL,PFA00,Activo
PPB-RG-F-Z1,PEINE P/4 BARRAS DE 6.3,3910437,LEXAN 500 R 739 NEGRO,PFA00,Activo
PSH-TL-F-Z1,PUSH TO TRIP ROD,48124-187-01,ZYTEL 101 NATURAL,PFA00,Activo
S1B1425002-MT-F-Z1,ADAPTER HOUSING,S1B14250,ULTRAMID A3X2G5 BLACK 23187,PFA00,Activo
S1B1425102-MT-F-Z1,RESET LEVER,S1B14251,LEXAN 141R  111NATURAL,PFA00,Activo
S1B1425202-MT-F-Z1,SCREWS RETAINER,S1B14252,ULTRAMID A3X2G5 BLACK 23187,PFA00,Activo
S1B33479-SAN-F-Z1,PON MAIN BASE LOW AMP,S1B33479,NORYL SE1X 701  BK,PFA00,Activo
S30511-HR-F-Z1,BASE PLATE 511,S30511K,TECHNYL A218 V30 NATURAL,PFA00,Activo
S30512-HR-F-Z1,BASE PLATE 512,S30512,TECHNYL A218 V30 NATURAL,PFA00,Activo
S30534-HR-F-Z1,IMPACT,S30534,TECHNYL 206F NATURAL,PFA00,Activo
SLD-TH-F-DRZ2,SLIDER DERECHO Z2,WS00001401D,HOSTAFORM HF S 27072 WS 10/157,PFB00,Activo
SLD-TH-F-IZZ2,SLIDER IZQUIERDO Z2,WS00001402D,HOSTAFORM HF S 27072 WS 10/157,PFB00,Activo
SLD-TH-F-Z2,SLIDER NORMAL Z2,WS00001017D,HOSTAFORM HF S 27072 WS 10/157,PFB00,Activo
ST010949-ISR-F-Z1,LHD EXT. SEAT CUSHION PLASTIC ,010949-02,POLYFORT FPP 1697HU -3399 NERO,PRA00,Activo
ST010950-ISR-F-Z1,LHD EXT. SEAT CUSHION PLASTIC ,010950-02,POLYFORT FPP 1697HU -3399 NERO,PRA00,Activo
ST010951-ISR-F-Z1,LHD EXT. SEAT CUSHION PLASTIC ,010949-02,POLYFORT FPP 1697HU -3399 NERO,PRA00,Activo
ST010952-02-ISR-F-Z1,RH INT. SEAT CUSHION PLASTIC C,010952-02,POLYFORT FPP 1697HU -3399 NERO,PRA00,Activo
ST010953-MX-F-Z1,LH SEAT PRETENSIOMETER PLASTIC,010953-02,POLYFORT FPP 1697HU -3399 NERO,PRA00,Activo
ST010954-02-ISR-F-Z1,RH SEAT PRETENSIOMETER PLASTIC,010954-02-ISR-F-Z1,POLYFORT FPP 1697HU -3399 NERO,PRA00,Activo
ST012871-03MX-ISR-F,SHROUD,012871-03MX/00,POLYFORT FPP 2310-01 NATURAL,PRA00,Activo
ST016308-01MX-ISR-F,SIDE COVER RH GRAY,016308-01MX/00,POLYFORT PP 2268X-01 NATURAL,PRA00,Activo
ST016308-02MX-ISR-F,SIDE COVER RH BLACK,016308-02MX/00,POLYFORT PP 2268X-01 NATURAL,PRA00,Activo
T3122A-DT-F-Z1,JOINT 122A,T3-122A,DURACON M90-44 CF2001,PFA00,No utilizable
T3143A-DT-F-Z1,SEALING PLUG D8,T3-143A,POLIPROPILENO VALTEC (INDELPRO,PFA00,No utilizable
T5013640-CR-F-Z1,STRAIGHT BODY 7.89  2 O`RINGS ,T50136 40,RILSAMID AZM30 BLK T6L D,PFA00,Activo
T51223-10040-CC-F-Z1,ELBOW BODY 7.89mm SL 2o`rings,T51223 100 40,RILSAMID AZM30 BLK T6L D,PFA00,No utilizable
T51469-CR-F-50Z1,STRAIGHT BODY 7.89 mm 2 O`RING,T51469-100-50,RILSAMID ASR13,PFA00,Activo
TMD-RX-F-Z1,THERMOSTAT DECKEL,922155,ZYTEL70G30HSLR BK099,PFA00,Activo
TMT-RX-F-Z2,THERMOSTAT COVER,222691,ZYTEL70G30HSLR BK099,PFA00,No utilizable
TOP-MP-SEMI-Z1,TOP 6987,XM0006987-TOP,ZYTEL HTN 51G15 HSL NC010,SFA00,No utilizable
Z34169500-A/0,BLOC DE MASSE QS1 SEMI,34169500-A/0,RYTON R4-02-XT NOIR,SFA00,Activo
Z34169500-A/1,BLOC DE MASSE QS1 SEMI,34169500-A/1,RYTON R4-02-XT NOIR,SFA00,Activo
Z34169510-A/0,BLOC DE MASSE QS2 SEMI,34169510-A/0,RYTON R4-02-XT NOIR,SFA00,Activo
Z34169510-A/1,BLOC DE MASSE QS2 SEMI,34169510-A/1,RYTON R4-02-XT NOIR,SFA00,Activo
Z4810807913-STL-BMC,QOM2 Base,48108-079-13,BMC 605-9120C,SFA00,Activo
Z4810808011-STL-BMC,QOM2 Cover,48108-080-11,BMC T9-9119B,SFA00,Activo
ZG7995,"61F 0.05 TERM.UNIVERSAL COVER""",238-00001 / A,PLENCO 04349 Black Flow 14,SFA00,Activo
ZG7996,"61F 0.05 TERM.UNIVERSAL COVER""",238-00001 / A,PLENCO 04349 Black Flow 14,SFA00,Activo
ZG7998,SHIELD FOR TYPE 14T THERMOSTAT,C-10354 /2-8-06-88504,PLENCO 04349 Black Flow 14,SFA00,Activo
ZG7999,SHIELD FOR TYPE 14T THERMOSTAT,C-10354 /2-8-06-88504,PLENCO 04349 Black Flow 14,SFA00,Activo
ZG8000,SHIELD TYPE 36T & 36TX THERM.,B-1085-1 / 8-4-09-96353,PLENCO 04349 Black Flow 14,SFA00,Activo
ZG8001,SHIELD TYPE 36T & 36TX THERM.,B-1085-1 / 8-4-09-96353,PLENCO 04349 Black Flow 14,SFA00,Activo
ZG8024/0,CAM LEFT HAND,48108-108-06,VYNCOLIT RX630 ,SFA00,Activo
ZG8025/0,CAM RIGHT HAND,48108-109-06 ,VYNCOLIT RX630 ,SFA00,Activo
ZG8122/0,HOUSING 3 POLE TRIP UNIT,48200-100-01,BMC T40(25) XHS-15496 NATURAL,SFA00,Activo
ZG8190,SWITCH CASE FOR 30M,D-20045-1 / A,,SFA00,Activo
ZG8191,SWITCH CASE FOR 30M,D-20045-1 / A,PLENCO 03356 ,SFA00,Activo
ZG8192,COVER FOR 30MMOTOR PROTECTOR,C-10415 / 205063,,SFA00,Activo
ZG8193,COVER FOR 30MMOTOR PROTECTOR,C-10415 / 205063,PLENCO  03356,SFA00,Activo
ZG8195,PUMP HEAD ,311600047 / 03,GRIVORY HT1VA-4 HY BLACK 9225,SFA00,Activo
ZG8355/0,BLANK QO HANDLE,48118-776-01-02,PLENCO 02311,SFA00,Activo
ZG8783,HOMT B/C,48852-017-02,,SFA00,No utilizable
ZG8785,HOMT BASE,48852-016-02,,SFA00,No utilizable
ZG9479,HOUSING TRIP UNIT 2P,48200-151-01,BMC T40 (25) XHS-15496 NATURAL,SFA00,Activo
ZG9480,HOUSING TRIP UNIT MCP,48200-300-01-02,BMC T40 (25) XHS-15496 NATURAL,SFA00,Activo
ZG9775/0,HEAT BASE TYPES 12+14+15 SEQU,,,SFA00,Activo
ZG9775/1,HEAT BASE TYPES 12+14+15 SEQU,,,SFA00,Activo
ZG9776/0,HEAT BASE TYPES 12+14+15 SEQU,,,SFA00,Activo
ZG9776/1,HEAT BASE TYPES 12+14+15 SEQU,,,SFA00,Activo
ZG9959/0,HEAT BASE TYPES 12+14+15 SEQU,,,SFA00,Activo
ZG9959/1,HEAT BASE TYPES 12+14+15 SEQU,,,SFA00,Activo
ZH0151,LH INTERRUPTER,48200-006-01,BMC T40(25) XHS-7089 Natural,SFA00,Activo
ZH0152,RH INTERRUPTER,48200-007-01,BMC T40(25) XHS-7089 Natural,SFA00,Activo
ZH0783,HANDLE,48118-776-01,PLENCO 02311,SFA00,Activo
